Country,Location_name,Region,Latitude,Longitude,Avg_temp,total_rainfall,Avg_humidity,Crop,Season,Average_Yield
India,Bastar,Chhattisgarh,19.2,81.93,22.02529681,4523.8,73,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,21.82529681,4523.8,82,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,22.22529681,4523.8,87,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,21.87529681,4523.8,89,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,21.72529681,4523.8,91,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,20.87529681,4523.8,85,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,20.47529681,4523.8,85,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,20.82529681,4523.8,88,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,21.52529681,4523.8,92,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,21.42529681,4523.8,84,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,20.72529681,4523.8,75,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,20.87529681,4523.8,74,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,20.92529681,4523.8,77,Rice,Kharif     ,500
India,Bastar,Chhattisgarh,19.2,81.93,20.72529681,4523.8,73,Rice,Kharif     ,500
India,Mungeli,Chhattisgarh,22.07,81.68,27.87529681,4523.8,52,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,26.77529681,4523.8,60,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.37529681,4523.8,73,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,26.47529681,4523.8,68,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,26.17529681,4523.8,70,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.92529681,4523.8,80,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.92529681,4523.8,81,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.92529681,4523.8,91,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.72529681,4523.8,95,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.12529681,4523.8,93,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.82529681,4523.8,95,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.52529681,4523.8,96,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.82529681,4523.8,96,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.02529681,4523.8,95,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.97529681,4523.8,95,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.92529681,4523.8,92,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.27529681,4523.8,94,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.57529681,4523.8,99,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.37529681,4523.8,95,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.27529681,4523.8,96,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.77529681,4523.8,89,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.42529681,4523.8,94,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.32529681,4523.8,82,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.77529681,4523.8,96,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.12529681,4523.8,99,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.22529681,4523.8,97,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.37529681,4523.8,96,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.57529681,4523.8,91,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.52529681,4523.8,94,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.92529681,4523.8,93,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.72529681,4523.8,94,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.97529681,4523.8,89,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.12529681,4523.8,90,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.97529681,4523.8,93,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.17529681,4523.8,86,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.52529681,4523.8,91,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.32529681,4523.8,75,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,22.97529681,4523.8,68,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,23.62529681,4523.8,75,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,23.37529681,4523.8,65,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,23.62529681,4523.8,72,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.42529681,4523.8,79,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.52529681,4523.8,78,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.47529681,4523.8,76,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.52529681,4523.8,72,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.87529681,4523.8,65,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.87529681,4523.8,60,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,24.67529681,4523.8,64,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,25.02529681,4523.8,64,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,23.72529681,4523.8,70,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,23.57529681,4523.8,76,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,23.37529681,4523.8,75,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,23.57529681,4523.8,72,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,22.57529681,4523.8,58,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,22.47529681,4523.8,67,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,21.72529681,4523.8,57,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,21.57529681,4523.8,63,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,21.97529681,4523.8,58,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,22.27529681,4523.8,59,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,22.17529681,4523.8,54,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,22.02529681,4523.8,63,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,22.12529681,4523.8,61,Rice,Kharif     ,1450
India,Mungeli,Chhattisgarh,22.07,81.68,22.37529681,4523.8,63,Rice,Kharif     ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,27.52529681,4523.8,55,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,25.82529681,4523.8,71,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.67529681,4523.8,86,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.77529681,4523.8,79,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.42529681,4523.8,88,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.47529681,4523.8,91,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.72529681,4523.8,95,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.57529681,4523.8,98,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.82529681,4523.8,98,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.97529681,4523.8,98,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.02529681,4523.8,96,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.17529681,4523.8,94,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.02529681,4523.8,97,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.32529681,4523.8,96,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.92529681,4523.8,98,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.12529681,4523.8,97,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.12529681,4523.8,98,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.47529681,4523.8,97,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.52529681,4523.8,97,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.87529681,4523.8,94,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.82529681,4523.8,95,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.17529681,4523.8,96,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.67529681,4523.8,99,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.92529681,4523.8,94,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.87529681,4523.8,96,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.07529681,4523.8,95,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,24.07529681,4523.8,93,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.77529681,4523.8,97,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.72529681,4523.8,98,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.57529681,4523.8,93,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,21.57529681,4523.8,83,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,22.02529681,4523.8,88,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,22.12529681,4523.8,79,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,22.32529681,4523.8,80,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.12529681,4523.8,86,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.37529681,4523.8,86,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.32529681,4523.8,84,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.27529681,4523.8,77,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.67529681,4523.8,71,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.52529681,4523.8,75,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,23.72529681,4523.8,68,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,22.87529681,4523.8,75,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,22.37529681,4523.8,74,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,22.62529681,4523.8,81,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,22.52529681,4523.8,84,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,22.42529681,4523.8,90,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,21.92529681,4523.8,85,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,21.07529681,4523.8,73,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,20.77529681,4523.8,78,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,20.72529681,4523.8,85,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,20.97529681,4523.8,81,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,20.87529681,4523.8,75,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,20.62529681,4523.8,71,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,20.82529681,4523.8,75,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,20.72529681,4523.8,76,Linseed,Rabi       ,1450
India,Gariaband,Chhattisgarh,20.64,82.06,21.12529681,4523.8,77,Linseed,Rabi       ,1450
India,Sukma,Chhattisgarh,18.4,81.67,28.02529681,4523.8,61,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,26.42529681,4523.8,72,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.42529681,4523.8,86,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,25.02529681,4523.8,86,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.87529681,4523.8,94,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,25.07529681,4523.8,91,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.57529681,4523.8,91,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.32529681,4523.8,95,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.52529681,4523.8,99,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.57529681,4523.8,99,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.32529681,4523.8,97,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.52529681,4523.8,97,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.47529681,4523.8,98,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.67529681,4523.8,98,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.12529681,4523.8,98,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.02529681,4523.8,99,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.77529681,4523.8,98,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.82529681,4523.8,99,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.97529681,4523.8,96,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.12529681,4523.8,94,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.52529681,4523.8,89,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.42529681,4523.8,93,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.77529681,4523.8,96,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.32529681,4523.8,96,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.12529681,4523.8,97,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.42529681,4523.8,96,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.57529681,4523.8,97,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.37529681,4523.8,97,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.42529681,4523.8,95,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.47529681,4523.8,97,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.97529681,4523.8,96,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.77529681,4523.8,95,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.62529681,4523.8,97,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.37529681,4523.8,99,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.57529681,4523.8,96,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.32529681,4523.8,80,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.17529681,4523.8,83,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.32529681,4523.8,87,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.22529681,4523.8,74,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.52529681,4523.8,84,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,24.92529681,4523.8,86,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.92529681,4523.8,81,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.72529681,4523.8,79,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.57529681,4523.8,77,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.47529681,4523.8,78,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.67529681,4523.8,84,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.47529681,4523.8,82,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.62529681,4523.8,82,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.07529681,4523.8,79,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.27529681,4523.8,83,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,22.87529681,4523.8,83,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,22.87529681,4523.8,84,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,22.22529681,4523.8,76,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,21.62529681,4523.8,83,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,22.12529681,4523.8,84,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,22.32529681,4523.8,79,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,22.47529681,4523.8,78,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,22.12529681,4523.8,68,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,22.47529681,4523.8,68,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.57529681,4523.8,80,Rice,Kharif     ,45000
India,Sukma,Chhattisgarh,18.4,81.67,23.07529681,4523.8,72,Rice,Kharif     ,45000
India,Kanker,Chhattisgarh,20.27,81.49,27.37529681,4523.8,58,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,25.92529681,4523.8,72,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.52529681,4523.8,82,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,25.22529681,4523.8,76,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,25.32529681,4523.8,79,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,25.07529681,4523.8,88,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.17529681,4523.8,94,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.82529681,4523.8,97,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.17529681,4523.8,98,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.32529681,4523.8,96,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.42529681,4523.8,96,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.17529681,4523.8,95,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.72529681,4523.8,96,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.57529681,4523.8,97,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.22529681,4523.8,96,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.52529681,4523.8,96,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.82529681,4523.8,95,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.67529681,4523.8,94,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.07529681,4523.8,92,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.17529681,4523.8,92,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.37529681,4523.8,95,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.92529681,4523.8,97,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.92529681,4523.8,95,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.32529681,4523.8,93,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.27529681,4523.8,92,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.77529681,4523.8,97,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.42529681,4523.8,94,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.52529681,4523.8,93,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.57529681,4523.8,90,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.27529681,4523.8,95,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.37529681,4523.8,96,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,24.47529681,4523.8,93,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.17529681,4523.8,82,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,22.32529681,4523.8,81,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,22.67529681,4523.8,81,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,22.67529681,4523.8,73,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.02529681,4523.8,73,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.77529681,4523.8,83,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.92529681,4523.8,83,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.92529681,4523.8,80,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.82529681,4523.8,73,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.92529681,4523.8,68,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.72529681,4523.8,71,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.67529681,4523.8,70,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.57529681,4523.8,70,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.07529681,4523.8,71,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.42529681,4523.8,72,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.02529681,4523.8,83,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,23.02529681,4523.8,87,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,22.47529681,4523.8,86,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.62529681,4523.8,71,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.22529681,4523.8,72,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.12529681,4523.8,78,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.42529681,4523.8,75,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.57529681,4523.8,68,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.17529681,4523.8,65,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.42529681,4523.8,70,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.27529681,4523.8,74,Rice,Kharif     ,1450
India,Kanker,Chhattisgarh,20.27,81.49,21.57529681,4523.8,76,Rice,Kharif     ,1450
India,Surguja,Chhattisgarh,23.12,83.2,26.32981735,3883.3,58,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,25.27981735,3883.3,67,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.47981735,3883.3,79,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,24.92981735,3883.3,71,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.87981735,3883.3,82,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,24.47981735,3883.3,75,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.92981735,3883.3,69,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.62981735,3883.3,92,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.52981735,3883.3,90,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.67981735,3883.3,89,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.62981735,3883.3,94,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.22981735,3883.3,97,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.52981735,3883.3,96,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.67981735,3883.3,97,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.77981735,3883.3,93,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,23.87981735,3883.3,92,Rice,Kharif     ,38000
India,Surguja,Chhattisgarh,23.12,83.2,24.17981735,3883.3,91,Rice,Kharif     ,38000
